ts,kol,gercek,p50
2026-03-07 00:00:00+03:00,baseline,45.54,46.3861120268098
2026-03-07 01:00:00+03:00,baseline,39.71,43.921476219205005
2026-03-07 02:00:00+03:00,baseline,33.82,40.85357354034498
2026-03-07 03:00:00+03:00,baseline,34.16,38.8046297272769
2026-03-07 04:00:00+03:00,baseline,39.24,48.80654311820553
2026-03-07 05:00:00+03:00,baseline,50.1,56.729468115461955
2026-03-07 06:00:00+03:00,baseline,48.82,59.204497361829176
2026-03-07 07:00:00+03:00,baseline,39.71,36.10768706718879
2026-03-07 08:00:00+03:00,baseline,22.77,48.04193861118179
2026-03-07 09:00:00+03:00,baseline,4.55,42.298505729104846
2026-03-07 10:00:00+03:00,baseline,3.88,41.94630092527393
2026-03-07 11:00:00+03:00,baseline,3.88,35.74546326021313
2026-03-07 12:00:00+03:00,baseline,2.28,28.13859813708593
2026-03-07 13:00:00+03:00,baseline,3.19,28.28574893948355
2026-03-07 14:00:00+03:00,baseline,3.76,36.0327575024438
2026-03-07 15:00:00+03:00,baseline,3.64,31.846409784278602
2026-03-07 16:00:00+03:00,baseline,3.88,34.71223457839676
2026-03-07 17:00:00+03:00,baseline,32.54,48.80801650894361
2026-03-07 18:00:00+03:00,baseline,50.1,76.12985763350734
2026-03-07 19:00:00+03:00,baseline,54.65,72.91917692994714
2026-03-07 20:00:00+03:00,baseline,66.04,73.04388196083814
2026-03-07 21:00:00+03:00,baseline,57.16,63.99420385829186
2026-03-07 22:00:00+03:00,baseline,39.71,48.59513633866062
2026-03-07 23:00:00+03:00,baseline,38.62,41.47532331979785
2026-03-07 00:00:00+03:00,tarife_ek,45.54,44.73203372111437
2026-03-07 01:00:00+03:00,tarife_ek,39.71,41.885024136366425
2026-03-07 02:00:00+03:00,tarife_ek,33.82,37.750781492430995
2026-03-07 03:00:00+03:00,tarife_ek,34.16,38.18064232037548
2026-03-07 04:00:00+03:00,tarife_ek,39.24,47.178104414186116
2026-03-07 05:00:00+03:00,tarife_ek,50.1,54.79509474140534
2026-03-07 06:00:00+03:00,tarife_ek,48.82,55.384354282100524
2026-03-07 07:00:00+03:00,tarife_ek,39.71,34.68659559033561
2026-03-07 08:00:00+03:00,tarife_ek,22.77,48.961287857854124
2026-03-07 09:00:00+03:00,tarife_ek,4.55,46.17089708361109
2026-03-07 10:00:00+03:00,tarife_ek,3.88,47.65256490427064
2026-03-07 11:00:00+03:00,tarife_ek,3.88,40.05841268612437
2026-03-07 12:00:00+03:00,tarife_ek,2.28,28.80099659975383
2026-03-07 13:00:00+03:00,tarife_ek,3.19,28.604057398230683
2026-03-07 14:00:00+03:00,tarife_ek,3.76,37.092730774057515
2026-03-07 15:00:00+03:00,tarife_ek,3.64,33.08084449612522
2026-03-07 16:00:00+03:00,tarife_ek,3.88,34.023404371037806
2026-03-07 17:00:00+03:00,tarife_ek,32.54,48.71568788957763
2026-03-07 18:00:00+03:00,tarife_ek,50.1,74.49253628215158
2026-03-07 19:00:00+03:00,tarife_ek,54.65,71.03756714661932
2026-03-07 20:00:00+03:00,tarife_ek,66.04,71.66197079975969
2026-03-07 21:00:00+03:00,tarife_ek,57.16,61.98244021814109
2026-03-07 22:00:00+03:00,tarife_ek,39.71,45.08046925126627
2026-03-07 23:00:00+03:00,tarife_ek,38.62,41.46566085516502
2026-03-07 00:00:00+03:00,tarife_yerine,45.54,41.58863839647033
2026-03-07 01:00:00+03:00,tarife_yerine,39.71,41.40015534398826
2026-03-07 02:00:00+03:00,tarife_yerine,33.82,39.27140506354595
2026-03-07 03:00:00+03:00,tarife_yerine,34.16,38.37050185794312
2026-03-07 04:00:00+03:00,tarife_yerine,39.24,50.19870553108281
2026-03-07 05:00:00+03:00,tarife_yerine,50.1,56.07486141526572
2026-03-07 06:00:00+03:00,tarife_yerine,48.82,55.372136903069226
2026-03-07 07:00:00+03:00,tarife_yerine,39.71,35.374081340296
2026-03-07 08:00:00+03:00,tarife_yerine,22.77,46.795440280759586
2026-03-07 09:00:00+03:00,tarife_yerine,4.55,46.174225271923056
2026-03-07 10:00:00+03:00,tarife_yerine,3.88,44.51973551684643
2026-03-07 11:00:00+03:00,tarife_yerine,3.88,38.78678978206097
2026-03-07 12:00:00+03:00,tarife_yerine,2.28,25.958237823902202
2026-03-07 13:00:00+03:00,tarife_yerine,3.19,26.540762486115554
2026-03-07 14:00:00+03:00,tarife_yerine,3.76,32.008751823172865
2026-03-07 15:00:00+03:00,tarife_yerine,3.64,29.122223229987274
2026-03-07 16:00:00+03:00,tarife_yerine,3.88,31.075553443995044
2026-03-07 17:00:00+03:00,tarife_yerine,32.54,43.11396476825138
2026-03-07 18:00:00+03:00,tarife_yerine,50.1,74.65189965368195
2026-03-07 19:00:00+03:00,tarife_yerine,54.65,69.96356031605188
2026-03-07 20:00:00+03:00,tarife_yerine,66.04,72.35659466062482
2026-03-07 21:00:00+03:00,tarife_yerine,57.16,60.47122255229752
2026-03-07 22:00:00+03:00,tarife_yerine,39.71,45.16863427758066
2026-03-07 23:00:00+03:00,tarife_yerine,38.62,41.22293780917127
2026-03-08 00:00:00+03:00,baseline,50.11,37.16380310966755
2026-03-08 01:00:00+03:00,baseline,44.56,36.02203290183244
2026-03-08 02:00:00+03:00,baseline,34.16,34.07370621333484
2026-03-08 03:00:00+03:00,baseline,34.16,38.04071455811782
2026-03-08 04:00:00+03:00,baseline,50.11,50.04986351934254
2026-03-08 05:00:00+03:00,baseline,58.05,57.74010070844418
2026-03-08 06:00:00+03:00,baseline,60.95,54.31777371263503
2026-03-08 07:00:00+03:00,baseline,43.8,37.036919608954726
2026-03-08 08:00:00+03:00,baseline,6.83,14.099425289218535
2026-03-08 09:00:00+03:00,baseline,0.0,3.1515868528695985
2026-03-08 10:00:00+03:00,baseline,0.0,5.345131355930943
2026-03-08 11:00:00+03:00,baseline,0.0,0.8915807521590634
2026-03-08 12:00:00+03:00,baseline,0.0,0.5831388105173998
2026-03-08 13:00:00+03:00,baseline,0.0,0.6294450311379405
2026-03-08 14:00:00+03:00,baseline,0.0,0.8389055457398114
2026-03-08 15:00:00+03:00,baseline,0.0,5.381236004637746
2026-03-08 16:00:00+03:00,baseline,3.76,8.810569022876976
2026-03-08 17:00:00+03:00,baseline,22.78,43.21056733314178
2026-03-08 18:00:00+03:00,baseline,45.53,55.83858887075598
2026-03-08 19:00:00+03:00,baseline,52.39,61.03501118623896
2026-03-08 20:00:00+03:00,baseline,54.66,63.436838389060924
2026-03-08 21:00:00+03:00,baseline,54.66,55.52942098415944
2026-03-08 22:00:00+03:00,baseline,29.04,36.00158068941985
2026-03-08 23:00:00+03:00,baseline,22.78,29.327794273385386
2026-03-08 00:00:00+03:00,tarife_ek,50.11,35.262183996131384
2026-03-08 01:00:00+03:00,tarife_ek,44.56,37.22303212825713
2026-03-08 02:00:00+03:00,tarife_ek,34.16,33.1519967137839
2026-03-08 03:00:00+03:00,tarife_ek,34.16,35.84874604238689
2026-03-08 04:00:00+03:00,tarife_ek,50.11,46.8986279036105
2026-03-08 05:00:00+03:00,tarife_ek,58.05,56.461204222128245
2026-03-08 06:00:00+03:00,tarife_ek,60.95,49.90019315368168
2026-03-08 07:00:00+03:00,tarife_ek,43.8,32.69356507299896
2026-03-08 08:00:00+03:00,tarife_ek,6.83,15.054359298494186
2026-03-08 09:00:00+03:00,tarife_ek,0.0,1.0413482398742568
2026-03-08 10:00:00+03:00,tarife_ek,0.0,0.0
2026-03-08 11:00:00+03:00,tarife_ek,0.0,0.0
2026-03-08 12:00:00+03:00,tarife_ek,0.0,0.0
2026-03-08 13:00:00+03:00,tarife_ek,0.0,0.33514351238906115
2026-03-08 14:00:00+03:00,tarife_ek,0.0,0.295020180602413
2026-03-08 15:00:00+03:00,tarife_ek,0.0,3.7782129224523424
2026-03-08 16:00:00+03:00,tarife_ek,3.76,6.431409441748057
2026-03-08 17:00:00+03:00,tarife_ek,22.78,36.77277832299579
2026-03-08 18:00:00+03:00,tarife_ek,45.53,55.97152568638651
2026-03-08 19:00:00+03:00,tarife_ek,52.39,58.400770072806324
2026-03-08 20:00:00+03:00,tarife_ek,54.66,61.53258550348767
2026-03-08 21:00:00+03:00,tarife_ek,54.66,53.937409471486596
2026-03-08 22:00:00+03:00,tarife_ek,29.04,32.028963813988156
2026-03-08 23:00:00+03:00,tarife_ek,22.78,28.73543771121217
2026-03-08 00:00:00+03:00,tarife_yerine,50.11,37.39647075711849
2026-03-08 01:00:00+03:00,tarife_yerine,44.56,37.0606872030593
2026-03-08 02:00:00+03:00,tarife_yerine,34.16,31.87017571660387
2026-03-08 03:00:00+03:00,tarife_yerine,34.16,34.629980332611645
2026-03-08 04:00:00+03:00,tarife_yerine,50.11,45.95258244693675
2026-03-08 05:00:00+03:00,tarife_yerine,58.05,55.36024057352862
2026-03-08 06:00:00+03:00,tarife_yerine,60.95,51.542008687924415
2026-03-08 07:00:00+03:00,tarife_yerine,43.8,32.762494704529495
2026-03-08 08:00:00+03:00,tarife_yerine,6.83,11.288576841266677
2026-03-08 09:00:00+03:00,tarife_yerine,0.0,0.9863614298979183
2026-03-08 10:00:00+03:00,tarife_yerine,0.0,0.0
2026-03-08 11:00:00+03:00,tarife_yerine,0.0,0.0
2026-03-08 12:00:00+03:00,tarife_yerine,0.0,0.0
2026-03-08 13:00:00+03:00,tarife_yerine,0.0,0.0
2026-03-08 14:00:00+03:00,tarife_yerine,0.0,0.0
2026-03-08 15:00:00+03:00,tarife_yerine,0.0,2.764451785494552
2026-03-08 16:00:00+03:00,tarife_yerine,3.76,5.848326621001712
2026-03-08 17:00:00+03:00,tarife_yerine,22.78,39.287547767474194
2026-03-08 18:00:00+03:00,tarife_yerine,45.53,53.60526065437055
2026-03-08 19:00:00+03:00,tarife_yerine,52.39,58.63663278290024
2026-03-08 20:00:00+03:00,tarife_yerine,54.66,61.123467621626986
2026-03-08 21:00:00+03:00,tarife_yerine,54.66,50.31085884809583
2026-03-08 22:00:00+03:00,tarife_yerine,29.04,29.761820127867875
2026-03-08 23:00:00+03:00,tarife_yerine,22.78,24.84587934691423
2026-03-09 00:00:00+03:00,baseline,38.72,43.1277453894753
2026-03-09 01:00:00+03:00,baseline,31.86,41.28819813981004
2026-03-09 02:00:00+03:00,baseline,22.78,34.01532527592266
2026-03-09 03:00:00+03:00,baseline,27.33,36.842347645302084
2026-03-09 04:00:00+03:00,baseline,37.58,41.24043376531201
2026-03-09 05:00:00+03:00,baseline,39.25,45.28011752045262
2026-03-09 06:00:00+03:00,baseline,32.55,42.84643706687625
2026-03-09 07:00:00+03:00,baseline,22.78,42.46922804604837
2026-03-09 08:00:00+03:00,baseline,42.14,54.42121266804805
2026-03-09 09:00:00+03:00,baseline,31.89,44.325741802196745
2026-03-09 10:00:00+03:00,baseline,5.69,35.156412375200475
2026-03-09 11:00:00+03:00,baseline,4.58,38.10834203774382
2026-03-09 12:00:00+03:00,baseline,3.87,28.28592487569281
2026-03-09 13:00:00+03:00,baseline,3.89,31.845543436394415
2026-03-09 14:00:00+03:00,baseline,4.08,30.953508799159707
2026-03-09 15:00:00+03:00,baseline,4.56,29.369257932295156
2026-03-09 16:00:00+03:00,baseline,20.52,36.948524127029785
2026-03-09 17:00:00+03:00,baseline,54.66,53.19162055682046
2026-03-09 18:00:00+03:00,baseline,72.88,69.44622229068744
2026-03-09 19:00:00+03:00,baseline,66.05,69.76778192619281
2026-03-09 20:00:00+03:00,baseline,77.44,70.25245558668097
2026-03-09 21:00:00+03:00,baseline,72.88,67.72601515094918
2026-03-09 22:00:00+03:00,baseline,66.05,50.09904792049301
2026-03-09 23:00:00+03:00,baseline,54.66,45.85986290537456
2026-03-09 00:00:00+03:00,tarife_ek,38.72,37.66154838762242
2026-03-09 01:00:00+03:00,tarife_ek,31.86,37.68417721335997
2026-03-09 02:00:00+03:00,tarife_ek,22.78,28.541653396848638
2026-03-09 03:00:00+03:00,tarife_ek,27.33,32.3413353912515
2026-03-09 04:00:00+03:00,tarife_ek,37.58,36.02393661199046
2026-03-09 05:00:00+03:00,tarife_ek,39.25,39.13703269325393
2026-03-09 06:00:00+03:00,tarife_ek,32.55,38.03051452757819
2026-03-09 07:00:00+03:00,tarife_ek,22.78,39.22948769403286
2026-03-09 08:00:00+03:00,tarife_ek,42.14,52.54524515410128
2026-03-09 09:00:00+03:00,tarife_ek,31.89,45.09880693230295
2026-03-09 10:00:00+03:00,tarife_ek,5.69,40.61838287456
2026-03-09 11:00:00+03:00,tarife_ek,4.58,38.89997938369947
2026-03-09 12:00:00+03:00,tarife_ek,3.87,29.3345466756897
2026-03-09 13:00:00+03:00,tarife_ek,3.89,34.03854591218983
2026-03-09 14:00:00+03:00,tarife_ek,4.08,32.82618299568081
2026-03-09 15:00:00+03:00,tarife_ek,4.56,28.078002761496364
2026-03-09 16:00:00+03:00,tarife_ek,20.52,31.900211215193345
2026-03-09 17:00:00+03:00,tarife_ek,54.66,49.68950096431548
2026-03-09 18:00:00+03:00,tarife_ek,72.88,69.37891930230906
2026-03-09 19:00:00+03:00,tarife_ek,66.05,69.85604062524968
2026-03-09 20:00:00+03:00,tarife_ek,77.44,69.75917653427557
2026-03-09 21:00:00+03:00,tarife_ek,72.88,68.45426960454178
2026-03-09 22:00:00+03:00,tarife_ek,66.05,48.53515805212029
2026-03-09 23:00:00+03:00,tarife_ek,54.66,43.600492858518166
2026-03-09 00:00:00+03:00,tarife_yerine,38.72,40.11120758422962
2026-03-09 01:00:00+03:00,tarife_yerine,31.86,39.91818338865804
2026-03-09 02:00:00+03:00,tarife_yerine,22.78,32.51060235556515
2026-03-09 03:00:00+03:00,tarife_yerine,27.33,35.14232498044548
2026-03-09 04:00:00+03:00,tarife_yerine,37.58,37.86334132984611
2026-03-09 05:00:00+03:00,tarife_yerine,39.25,41.00085277570015
2026-03-09 06:00:00+03:00,tarife_yerine,32.55,39.14074930124757
2026-03-09 07:00:00+03:00,tarife_yerine,22.78,40.70516974699466
2026-03-09 08:00:00+03:00,tarife_yerine,42.14,54.57202448839222
2026-03-09 09:00:00+03:00,tarife_yerine,31.89,45.376796102544596
2026-03-09 10:00:00+03:00,tarife_yerine,5.69,39.28087731447364
2026-03-09 11:00:00+03:00,tarife_yerine,4.58,36.67370913375359
2026-03-09 12:00:00+03:00,tarife_yerine,3.87,27.994343660979347
2026-03-09 13:00:00+03:00,tarife_yerine,3.89,32.10982908251558
2026-03-09 14:00:00+03:00,tarife_yerine,4.08,33.384382410244285
2026-03-09 15:00:00+03:00,tarife_yerine,4.56,30.53327563702248
2026-03-09 16:00:00+03:00,tarife_yerine,20.52,34.180098947910025
2026-03-09 17:00:00+03:00,tarife_yerine,54.66,55.81149282285358
2026-03-09 18:00:00+03:00,tarife_yerine,72.88,70.72397231120746
2026-03-09 19:00:00+03:00,tarife_yerine,66.05,71.27809236025509
2026-03-09 20:00:00+03:00,tarife_yerine,77.44,72.42929324388813
2026-03-09 21:00:00+03:00,tarife_yerine,72.88,69.89019378309065
2026-03-09 22:00:00+03:00,tarife_yerine,66.05,50.887748731982356
2026-03-09 23:00:00+03:00,tarife_yerine,54.66,47.43305428893672
2026-03-10 00:00:00+03:00,baseline,45.32,48.631347597358534
2026-03-10 01:00:00+03:00,baseline,39.25,41.44639796057054
2026-03-10 02:00:00+03:00,baseline,39.25,39.668402326278695
2026-03-10 03:00:00+03:00,baseline,39.25,40.76502828252384
2026-03-10 04:00:00+03:00,baseline,65.94,59.770326911881604
2026-03-10 05:00:00+03:00,baseline,74.9,66.80280513319467
2026-03-10 06:00:00+03:00,baseline,60.95,56.39354072959833
2026-03-10 07:00:00+03:00,baseline,53.47,45.64410293735053
2026-03-10 08:00:00+03:00,baseline,63.54,47.006224187198434
2026-03-10 09:00:00+03:00,baseline,38.35,34.845550605292296
2026-03-10 10:00:00+03:00,baseline,27.33,29.396778600892326
2026-03-10 11:00:00+03:00,baseline,22.78,30.623117034844825
2026-03-10 12:00:00+03:00,baseline,5.69,23.566372849261004
2026-03-10 13:00:00+03:00,baseline,11.41,25.763942993167163
2026-03-10 14:00:00+03:00,baseline,22.78,29.119270665283427
2026-03-10 15:00:00+03:00,baseline,22.78,29.840551807136443
2026-03-10 16:00:00+03:00,baseline,34.16,34.23366195538523
2026-03-10 17:00:00+03:00,baseline,68.19,59.68081688696742
2026-03-10 18:00:00+03:00,baseline,77.42,74.79934840096713
2026-03-10 19:00:00+03:00,baseline,73.93,74.32837051997716
2026-03-10 20:00:00+03:00,baseline,77.44,77.57200860981203
2026-03-10 21:00:00+03:00,baseline,72.88,73.76422441334078
2026-03-10 22:00:00+03:00,baseline,69.24,61.24183870534259
2026-03-10 23:00:00+03:00,baseline,63.27,56.305141190736215
2026-03-10 00:00:00+03:00,tarife_ek,45.32,50.83592294049174
2026-03-10 01:00:00+03:00,tarife_ek,39.25,43.90664878096577
2026-03-10 02:00:00+03:00,tarife_ek,39.25,40.77380637010431
2026-03-10 03:00:00+03:00,tarife_ek,39.25,41.71334578528573
2026-03-10 04:00:00+03:00,tarife_ek,65.94,57.59176597162858
2026-03-10 05:00:00+03:00,tarife_ek,74.9,64.12492518837423
2026-03-10 06:00:00+03:00,tarife_ek,60.95,56.46295996848918
2026-03-10 07:00:00+03:00,tarife_ek,53.47,45.077143412923625
2026-03-10 08:00:00+03:00,tarife_ek,63.54,48.81442623047687
2026-03-10 09:00:00+03:00,tarife_ek,38.35,35.167481298290525
2026-03-10 10:00:00+03:00,tarife_ek,27.33,28.419350175685118
2026-03-10 11:00:00+03:00,tarife_ek,22.78,26.303924405137995
2026-03-10 12:00:00+03:00,tarife_ek,5.69,22.41362039472098
2026-03-10 13:00:00+03:00,tarife_ek,11.41,22.772077735943896
2026-03-10 14:00:00+03:00,tarife_ek,22.78,24.780923489079072
2026-03-10 15:00:00+03:00,tarife_ek,22.78,27.4963181336352
2026-03-10 16:00:00+03:00,tarife_ek,34.16,33.01343287075194
2026-03-10 17:00:00+03:00,tarife_ek,68.19,56.097295118752356
2026-03-10 18:00:00+03:00,tarife_ek,77.42,74.91515255163378
2026-03-10 19:00:00+03:00,tarife_ek,73.93,72.46814880124708
2026-03-10 20:00:00+03:00,tarife_ek,77.44,77.4995919422548
2026-03-10 21:00:00+03:00,tarife_ek,72.88,73.54547074036482
2026-03-10 22:00:00+03:00,tarife_ek,69.24,61.75105834545664
2026-03-10 23:00:00+03:00,tarife_ek,63.27,53.48612112071897
2026-03-10 00:00:00+03:00,tarife_yerine,45.32,47.96499911964184
2026-03-10 01:00:00+03:00,tarife_yerine,39.25,43.64864792411413
2026-03-10 02:00:00+03:00,tarife_yerine,39.25,37.890773550649136
2026-03-10 03:00:00+03:00,tarife_yerine,39.25,40.41501912711116
2026-03-10 04:00:00+03:00,tarife_yerine,65.94,59.55706628281154
2026-03-10 05:00:00+03:00,tarife_yerine,74.9,65.45853410563134
2026-03-10 06:00:00+03:00,tarife_yerine,60.95,58.077295842171296
2026-03-10 07:00:00+03:00,tarife_yerine,53.47,45.18989453165733
2026-03-10 08:00:00+03:00,tarife_yerine,63.54,45.32278871601985
2026-03-10 09:00:00+03:00,tarife_yerine,38.35,38.311021515246495
2026-03-10 10:00:00+03:00,tarife_yerine,27.33,29.06623930463417
2026-03-10 11:00:00+03:00,tarife_yerine,22.78,27.20502832841639
2026-03-10 12:00:00+03:00,tarife_yerine,5.69,23.757602540692968
2026-03-10 13:00:00+03:00,tarife_yerine,11.41,25.325962495428232
2026-03-10 14:00:00+03:00,tarife_yerine,22.78,27.391672085878117
2026-03-10 15:00:00+03:00,tarife_yerine,22.78,29.763037001618432
2026-03-10 16:00:00+03:00,tarife_yerine,34.16,35.22861330593991
2026-03-10 17:00:00+03:00,tarife_yerine,68.19,55.91395389268928
2026-03-10 18:00:00+03:00,tarife_yerine,77.42,75.4530688173168
2026-03-10 19:00:00+03:00,tarife_yerine,73.93,73.36623262150438
2026-03-10 20:00:00+03:00,tarife_yerine,77.44,77.50742977203767
2026-03-10 21:00:00+03:00,tarife_yerine,72.88,74.41968097918232
2026-03-10 22:00:00+03:00,tarife_yerine,69.24,63.207305916944954
2026-03-10 23:00:00+03:00,tarife_yerine,63.27,53.25953630761269
2026-03-11 00:00:00+03:00,baseline,73.29,58.02557419143057
2026-03-11 01:00:00+03:00,baseline,68.03,56.70760347184605
2026-03-11 02:00:00+03:00,baseline,65.36,56.396569703787456
2026-03-11 03:00:00+03:00,baseline,61.75,55.54338375946468
2026-03-11 04:00:00+03:00,baseline,73.59,62.00628913168715
2026-03-11 05:00:00+03:00,baseline,77.27,69.21900684039
2026-03-11 06:00:00+03:00,baseline,75.0,60.98881309819205
2026-03-11 07:00:00+03:00,baseline,74.74,57.8594159644533
2026-03-11 08:00:00+03:00,baseline,77.27,60.50239508192275
2026-03-11 09:00:00+03:00,baseline,55.7,44.71659980020136
2026-03-11 10:00:00+03:00,baseline,39.16,38.216697075780466
2026-03-11 11:00:00+03:00,baseline,34.09,38.83638451838397
2026-03-11 12:00:00+03:00,baseline,22.73,25.816606076217756
2026-03-11 13:00:00+03:00,baseline,22.73,30.2421510063595
2026-03-11 14:00:00+03:00,baseline,39.16,33.15257990734547
2026-03-11 15:00:00+03:00,baseline,39.16,33.18762643351876
2026-03-11 16:00:00+03:00,baseline,56.58,38.81967567826956
2026-03-11 17:00:00+03:00,baseline,65.91,62.42029372423306
2026-03-11 18:00:00+03:00,baseline,77.27,75.51235861413463
2026-03-11 19:00:00+03:00,baseline,77.27,75.01693410949645
2026-03-11 20:00:00+03:00,baseline,77.27,77.7736629297534
2026-03-11 21:00:00+03:00,baseline,77.27,76.11789839583047
2026-03-11 22:00:00+03:00,baseline,72.97,67.47308995512543
2026-03-11 23:00:00+03:00,baseline,70.39,65.5505363946534
2026-03-11 00:00:00+03:00,tarife_ek,73.29,58.57222132809407
2026-03-11 01:00:00+03:00,tarife_ek,68.03,55.44266989097329
2026-03-11 02:00:00+03:00,tarife_ek,65.36,54.111728472501575
2026-03-11 03:00:00+03:00,tarife_ek,61.75,55.274138241586925
2026-03-11 04:00:00+03:00,tarife_ek,73.59,59.596872578109156
2026-03-11 05:00:00+03:00,tarife_ek,77.27,65.88298577595519
2026-03-11 06:00:00+03:00,tarife_ek,75.0,59.60334480842921
2026-03-11 07:00:00+03:00,tarife_ek,74.74,59.68967152779231
2026-03-11 08:00:00+03:00,tarife_ek,77.27,62.474893435222434
2026-03-11 09:00:00+03:00,tarife_ek,55.7,43.65946967190109
2026-03-11 10:00:00+03:00,tarife_ek,39.16,34.73273193146104
2026-03-11 11:00:00+03:00,tarife_ek,34.09,35.72441877816057
2026-03-11 12:00:00+03:00,tarife_ek,22.73,28.087181469240463
2026-03-11 13:00:00+03:00,tarife_ek,22.73,29.59256206150124
2026-03-11 14:00:00+03:00,tarife_ek,39.16,30.853669895226417
2026-03-11 15:00:00+03:00,tarife_ek,39.16,33.352179508483175
2026-03-11 16:00:00+03:00,tarife_ek,56.58,39.893339764604
2026-03-11 17:00:00+03:00,tarife_ek,65.91,64.99946073875894
2026-03-11 18:00:00+03:00,tarife_ek,77.27,75.08716061420756
2026-03-11 19:00:00+03:00,tarife_ek,77.27,73.81559966847918
2026-03-11 20:00:00+03:00,tarife_ek,77.27,77.36377267868068
2026-03-11 21:00:00+03:00,tarife_ek,77.27,75.14178817962728
2026-03-11 22:00:00+03:00,tarife_ek,72.97,67.86027261766401
2026-03-11 23:00:00+03:00,tarife_ek,70.39,65.2999115353254
2026-03-11 00:00:00+03:00,tarife_yerine,73.29,54.7992585607398
2026-03-11 01:00:00+03:00,tarife_yerine,68.03,53.728799383646795
2026-03-11 02:00:00+03:00,tarife_yerine,65.36,53.153387220455336
2026-03-11 03:00:00+03:00,tarife_yerine,61.75,54.599502390916875
2026-03-11 04:00:00+03:00,tarife_yerine,73.59,60.64675453614479
2026-03-11 05:00:00+03:00,tarife_yerine,77.27,67.29726968992236
2026-03-11 06:00:00+03:00,tarife_yerine,75.0,61.36363021346116
2026-03-11 07:00:00+03:00,tarife_yerine,74.74,58.31729182129285
2026-03-11 08:00:00+03:00,tarife_yerine,77.27,59.2184251773001
2026-03-11 09:00:00+03:00,tarife_yerine,55.7,40.40204336469605
2026-03-11 10:00:00+03:00,tarife_yerine,39.16,32.67521992706095
2026-03-11 11:00:00+03:00,tarife_yerine,34.09,34.86710852914149
2026-03-11 12:00:00+03:00,tarife_yerine,22.73,25.3817617925387
2026-03-11 13:00:00+03:00,tarife_yerine,22.73,28.32694096164434
2026-03-11 14:00:00+03:00,tarife_yerine,39.16,29.703923563203638
2026-03-11 15:00:00+03:00,tarife_yerine,39.16,29.59117291064365
2026-03-11 16:00:00+03:00,tarife_yerine,56.58,37.761696178251285
2026-03-11 17:00:00+03:00,tarife_yerine,65.91,63.071075682579405
2026-03-11 18:00:00+03:00,tarife_yerine,77.27,75.7219230152004
2026-03-11 19:00:00+03:00,tarife_yerine,77.27,74.39608175788909
2026-03-11 20:00:00+03:00,tarife_yerine,77.27,76.49188863147624
2026-03-11 21:00:00+03:00,tarife_yerine,77.27,75.1839118952097
2026-03-11 22:00:00+03:00,tarife_yerine,72.97,65.33394734423453
2026-03-11 23:00:00+03:00,tarife_yerine,70.39,63.164749368357036
2026-03-12 00:00:00+03:00,baseline,71.39,73.27441318812994
2026-03-12 01:00:00+03:00,baseline,63.66,67.54024618132246
2026-03-12 02:00:00+03:00,baseline,58.75,65.95603654679547
2026-03-12 03:00:00+03:00,baseline,56.59,62.30600279177955
2026-03-12 04:00:00+03:00,baseline,59.11,71.38079572211396
2026-03-12 05:00:00+03:00,baseline,71.16,72.94009696819171
2026-03-12 06:00:00+03:00,baseline,50.02,71.04047920207961
2026-03-12 07:00:00+03:00,baseline,48.31,68.6544435023119
2026-03-12 08:00:00+03:00,baseline,67.92,70.47134759202893
2026-03-12 09:00:00+03:00,baseline,39.65,46.58417347860156
2026-03-12 10:00:00+03:00,baseline,23.87,36.53992090940427
2026-03-12 11:00:00+03:00,baseline,39.65,37.60214133899931
2026-03-12 12:00:00+03:00,baseline,15.92,25.524953485729064
2026-03-12 13:00:00+03:00,baseline,22.74,30.501484484852654
2026-03-12 14:00:00+03:00,baseline,38.65,33.93355732058177
2026-03-12 15:00:00+03:00,baseline,33.07,36.3124949631728
2026-03-12 16:00:00+03:00,baseline,39.65,43.198187135628324
2026-03-12 17:00:00+03:00,baseline,54.8,60.33502727728911
2026-03-12 18:00:00+03:00,baseline,75.03,75.19156652551818
2026-03-12 19:00:00+03:00,baseline,75.01,75.59977951765069
2026-03-12 20:00:00+03:00,baseline,77.3,77.69087830913757
2026-03-12 21:00:00+03:00,baseline,71.62,76.03466059478974
2026-03-12 22:00:00+03:00,baseline,55.48,70.3082556871019
2026-03-12 23:00:00+03:00,baseline,44.51,64.36695413122844
2026-03-12 00:00:00+03:00,tarife_ek,71.39,72.49398283295736
2026-03-12 01:00:00+03:00,tarife_ek,63.66,67.84163505107811
2026-03-12 02:00:00+03:00,tarife_ek,58.75,65.90537970364488
2026-03-12 03:00:00+03:00,tarife_ek,56.59,61.81343055141267
2026-03-12 04:00:00+03:00,tarife_ek,59.11,71.73218690492547
2026-03-12 05:00:00+03:00,tarife_ek,71.16,73.53935592955645
2026-03-12 06:00:00+03:00,tarife_ek,50.02,71.41904786735336
2026-03-12 07:00:00+03:00,tarife_ek,48.31,70.8292619544373
2026-03-12 08:00:00+03:00,tarife_ek,67.92,71.87442465733412
2026-03-12 09:00:00+03:00,tarife_ek,39.65,47.221040913955136
2026-03-12 10:00:00+03:00,tarife_ek,23.87,37.57148547629503
2026-03-12 11:00:00+03:00,tarife_ek,39.65,34.117235446202315
2026-03-12 12:00:00+03:00,tarife_ek,15.92,27.832422231541894
